id,vector,valor_vector,huella,reduccion,huella/capita
15.3,E3,"(0.04, 'Actual')",8943.919303379855,0.037720126956307734,0.8158277208227542
16.1,E3,"(0.04, 'Actual')",5120.47235561958,0.03843992423992874,0.12230038109342649
16.2,E3,"(0.04, 'Actual')",930.4762026628507,0.03840815862400446,0.15813667618335328
17.1,E3,"(0.04, 'Actual')",2176.4964380086976,0.03839173783228285,2.1918393132011054
17.2,E3,"(0.04, 'Actual')",7559.724479539735,0.03790892118696469,8.325687752797064
17.3,E3,"(0.04, 'Actual')",4215.560088834542,0.03818748104525517,3.5395130888619155
17.4,E3,"(0.04, 'Actual')",101.06005596036256,0.036959550721546996,0.2784023580175277
17.5,E3,"(0.04, 'Actual')",8.430940820072257,0.04000000000000004,0.14791124245740803
17.6,E3,"(0.04, 'Actual')",1731.074991601481,0.03713715091556805,0.6929843841479107
17.7,E3,"(0.04, 'Actual')",2154.77316004352,0.03839173783228289,2.9356582561900817
18.1,E3,"(0.04, 'Actual')",6792.274895071812,0.039165452607838484,0.507833637014715
18.2,E3,"(0.04, 'Actual')",2794.640592554911,0.03845883853266919,2.386541923616491
19.1,E3,"(0.04, 'Actual')",5066.86668375973,0.03592455652522944,3.9553994408741064
19.2,E3,"(0.04, 'Actual')",12818.901694360839,0.034710448933410486,1.8856872159989466
19.3,E3,"(0.04, 'Actual')",966.2768995770732,0.03711963876611077,0.37207427785024
19.4,E3,"(0.04, 'Actual')",1053.5997765473007,0.03669420699726416,0.5559893279932986
19.5,E3,"(0.04, 'Actual')",4708.634031724986,0.03669420699726412,6.171211050753586
19.6,E3,"(0.04, 'Actual')",622.2492895506495,0.036694206997264195,0.41817828598833967
19.7,E3,"(0.04, 'Actual')",1650.6102945198559,0.03828675736900582,0.33837849416151206
19.8,E3,"(0.04, 'Actual')",21850.51194391236,0.036456154306370246,13.751108838207903
2.1,E3,"(0.04, 'Actual')",15087.12897713183,0.0377598540585565,0.635648998404543
2.2,E3,"(0.04, 'Actual')",9005.852845876667,0.03661381605819896,1.282702299654845
2.3,E3,"(0.04, 'Actual')",9835.698133886854,0.03747625866431262,0.8254194472882556
3.1,E3,"(0.04, 'Actual')",5086.771820176609,0.03830442087642111,0.7706062445351627
3.2,E3,"(0.04, 'Actual')",3866.315894794814,0.03848952268978186,0.8506745643112902
3.3,E3,"(0.04, 'Actual')",6823.065385718514,0.038302153733751496,0.45795458659765853
3.4,E3,"(0.04, 'Actual')",13605.218461522112,0.03848454235005043,0.6049183434050114
4.1,E3,"(0.04, 'Actual')",8257.74529660361,0.03867136244092151,0.7177527419907528
4.2,E3,"(0.04, 'Actual')",3382.7827201458485,0.038822437787225925,0.638381339902972
4.3,E3,"(0.04, 'Actual')",852.4823928430797,0.03871411132380226,0.16961448325568637
4.4,E3,"(0.04, 'Actual')",20664.82900995244,0.03844918921496369,1.1921558215041212
5.1,E3,"(0.04, 'Actual')",5121.169139257705,0.03881803063981046,0.47343710264007627
5.2,E3,"(0.04, 'Actual')",5643.849197355762,0.03881142185691987,0.5562086525431913
5.3,E3,"(0.04, 'Actual')",8514.969467840994,0.03869426724263237,1.0870636369004205
5.4,E3,"(0.04, 'Actual')",3655.5781641095073,0.038821902494425,0.42951218001521646
5.5,E3,"(0.04, 'Actual')",3264.521173176333,0.03882069720008017,0.3363751852834964
6.1,E3,"(0.04, 'Actual')",5485.785670861892,0.03871311967770389,0.8137940470051761
6.2,E3,"(0.04, 'Actual')",13510.399222300885,0.038126441052613924,0.925369809746636
6.3,E3,"(0.04, 'Actual')",2661.512526555113,0.038703656465032085,0.4185426209396309
6.4,E3,"(0.04, 'Actual')",4137.359451916355,0.038571549069551486,1.5077840568208292
7.1,E3,"(0.04, 'Actual')",9295.066863152737,0.038616143049560125,0.3580672161159034
7.2,E3,"(0.04, 'Actual')",1094.9282502078977,0.03576676530696779,0.22594474828887695
7.3,E3,"(0.04, 'Actual')",6615.740542227067,0.038615832590911454,0.7096149889764096
7.4,E3,"(0.04, 'Actual')",1575.5806069152254,0.035701499856988145,0.443326000820266
7.5,E3,"(0.04, 'Actual')",830.1805354103395,0.03563617742390283,0.16590338437456825
8.1,E3,"(0.04, 'Actual')",8582.399109474482,0.03860225614915812,0.3531851485380445
8.2,E3,"(0.04, 'Actual')",2383.790854193423,0.03563617742390308,0.23375081919919818
8.3,E3,"(0.04, 'Actual')",4986.306065411351,0.035642719184424,0.4925719712942162
8.4,E3,"(0.04, 'Actual')",2177.1173093514453,0.03620266193701344,0.2278988076364959
8.5,E3,"(0.04, 'Actual')",1119.4557863218788,0.038275934393076715,0.30890060328970165
9.1,E3,"(0.04, 'Actual')",6107.277068957155,0.03854499279891298,0.39916843587955264
9.2,E3,"(0.04, 'Actual')",1777.7052926189535,0.03830167239999196,0.10544547675538013
9.3,E3,"(0.04, 'Actual')",2013.4032369320976,0.03830308272527505,0.33629584715752425
9.4,E3,"(0.04, 'Actual')",1317.6137387339072,0.038286757369005976,0.1322374286164098
9.5,E3,"(0.04, 'Actual')",5901.723350231418,0.038260050858931624,1.5405177108408818
1.1,E3,"(0.04, 'PNIEC')",2983.350481408652,0.2646703759561547,0.9617506387519832
1.2,E3,"(0.04, 'PNIEC')",4609.879781623099,0.2693437740575685,1.165288114667113
1.3,E3,"(0.04, 'PNIEC')",4778.808420511659,0.2670604125821654,0.7129357631674861
1.4,E3,"(0.04, 'PNIEC')",2627.452629075343,0.25867748757448245,0.5532643986260988
1.5,E3,"(0.04, 'PNIEC')",2894.567514951725,0.25928657765132235,0.7665697867986561
1.6,E3,"(0.04, 'PNIEC')",13657.060697584362,0.2721440523397204,2.397237264803293
10.1,E3,"(0.04, 'PNIEC')",5383.535980679908,0.25330937652273877,0.28033409605706666
10.2,E3,"(0.04, 'PNIEC')",3226.7594996997623,0.2535880102500789,0.2682706601014102
10.3,E3,"(0.04, 'PNIEC')",10032.794848912596,0.2441152549360754,0.4501635414776594
10.4,E3,"(0.04, 'PNIEC')",952.1216673442916,0.255115756276246,0.3131979168895696
10.5,E3,"(0.04, 'PNIEC')",2217.1841798481337,0.2564127732410553,0.2940562572742883
10.6,E3,"(0.04, 'PNIEC')",22367.334856759662,0.2627221958885273,8.077766289909592
10.7,E3,"(0.04, 'PNIEC')",5680.504153159802,0.2590957045946467,0.7389754329595163
11.1,E3,"(0.04, 'PNIEC')",10116.66089937517,0.2790380504616721,1.0654724485913818
11.2,E3,"(0.04, 'PNIEC')",7846.530522742235,0.2611220227356318,0.40865218075841026
11.3,E3,"(0.04, 'PNIEC')",4235.847747933647,0.2611152047946915,0.33030628103038423
11.4,E3,"(0.04, 'PNIEC')",1907.6435111034434,0.2651394827232525,0.24214819892148304
11.5,E3,"(0.04, 'PNIEC')",2844.564313389623,0.2814501517569365,0.46724118156859773
12.1,E3,"(0.04, 'PNIEC')",4925.031245553979,0.2650304301284708,0.20058775895222494
12.2,E3,"(0.04, 'PNIEC')",3748.4039483580536,0.26122790458712886,0.430257569829896
12.3,E3,"(0.04, 'PNIEC')",4037.6501984271736,0.2600608961295177,0.2759277112299032
12.4,E3,"(0.04, 'PNIEC')",1643.9932858679579,0.2599975417761195,0.36283232969939483
12.5,E3,"(0.04, 'PNIEC')",9351.878838736448,0.260103574284116,0.7126326936475232
13.1,E3,"(0.04, 'PNIEC')",1730.3383969861018,0.2651427705125397,0.20419381602384962
13.2,E3,"(0.04, 'PNIEC')",2785.896922860811,0.2649450822596979,0.23843691568476644
13.3,E3,"(0.04, 'PNIEC')",3086.7248196770624,0.26115865466712096,0.4400805274703539
13.4,E3,"(0.04, 'PNIEC')",2882.5836575538565,0.2611586546671209,0.5342074976934501
13.5,E3,"(0.04, 'PNIEC')",15927.214841877892,0.26411557558435017,4.817669341160887
14.1,E3,"(0.04, 'PNIEC')",4935.351416206754,0.2564187074814422,0.21666233882992028
14.2,E3,"(0.04, 'PNIEC')",5245.454187669065,0.25512912422751044,0.9925173486601825
15.1,E3,"(0.04, 'PNIEC')",1725.3543058189193,0.2539831399542973,0.10412518441876399
15.2,E3,"(0.04, 'PNIEC')",2648.4280712382974,0.25385643208346087,0.10173349484263425
15.3,E3,"(0.04, 'PNIEC')",6932.072361879198,0.25417554809578563,0.6323152751873755
16.1,E3,"(0.04, 'PNIEC')",3939.9853729988,0.26012047900297985,0.09410493391131174
16.2,E3,"(0.04, 'PNIEC')",720.9197575846708,0.2549722870974213,0.12252205261466194
17.1,E3,"(0.04, 'PNIEC')",1692.8983371625618,0.2520525190866387,1.7048321622986524
17.2,E3,"(0.04, 'PNIEC')",5868.566923583536,0.25313470115504316,6.463179431259401
17.3,E3,"(0.04, 'PNIEC')",3276.199307673035,0.2525098818880882,2.750797067735546
17.4,E3,"(0.04, 'PNIEC')",78.51571422724648,0.2517933224331177,0.2162967334083925
17.5,E3,"(0.04, 'PNIEC')",6.648790728024463,0.2429268292682927,0.11664545136885023
17.6,E3,"(0.04, 'PNIEC')",1357.6380169268864,0.244851196311141,0.5434899987697703
17.7,E3,"(0.04, 'PNIEC')",1676.0017778561678,0.2520525190866387,2.283381168741373
18.1,E3,"(0.04, 'PNIEC')",5212.730194094129,0.26260769269602235,0.3897368369416171
18.2,E3,"(0.04, 'PNIEC')",2139.1712328908957,0.2639836416421056,1.826790122024676
19.1,E3,"(0.04, 'PNIEC')",3987.9638163461486,0.24120798419105072,3.113164571698789
19.2,E3,"(0.04, 'PNIEC')",9973.796063832624,0.24895272977075814,1.4671662347503125
19.3,E3,"(0.04, 'PNIEC')",745.7583468067735,0.2568630516979278,0.2871614735490079
19.4,E3,"(0.04, 'PNIEC')",817.8359994598272,0.2522529203759138,0.43157572530861593
19.5,E3,"(0.04, 'PNIEC')",3654.984088973444,0.2522529203759137,4.7902805884317745
19.6,E3,"(0.04, 'PNIEC')",483.0087106704851,0.2522529203759137,0.32460262813876684
19.7,E3,"(0.04, 'PNIEC')",1276.691290616104,0.2561473019927343,0.2617243318196195
19.8,E3,"(0.04, 'PNIEC')",16859.126320070725,0.2565617020244954,10.609896991863263
2.1,E3,"(0.04, 'PNIEC')",11670.053962188265,0.25569706173113493,0.49168122865760544
2.2,E3,"(0.04, 'PNIEC')",6897.1487140204945,0.2621889460783778,0.9823598795072631
2.3,E3,"(0.04, 'PNIEC')",7583.234400815452,0.25790289133101363,0.6363909366243247
3.1,E3,"(0.04, 'PNIEC')",3929.9774067085837,0.257005811997289,0.595360916029175
3.2,E3,"(0.04, 'PNIEC')",2977.927960154948,0.25942188577532554,0.6552096722013087
3.3,E3,"(0.04, 'PNIEC')",5271.681628527105,0.2569666884671095,0.3538278829805427
3.4,E3,"(0.04, 'PNIEC')",10494.921731646038,0.2582971379442968,0.4666276168976941
4.1,E3,"(0.04, 'PNIEC')",6326.126882760487,0.2635414730300171,0.5498589207092992
4.2,E3,"(0.04, 'PNIEC')",2591.739970273974,0.2635878468688816,0.4890998245468907
4.3,E3,"(0.04, 'PNIEC')",652.9530535695787,0.26370965355526305,0.1299150524412214
4.4,E3,"(0.04, 'PNIEC')",15819.403773699867,0.26391065140625714,0.9126228091438714
5.1,E3,"(0.04, 'PNIEC')",3923.4123862761276,0.26362259446879777,0.3627079954031735
5.2,E3,"(0.04, 'PNIEC')",4321.662725311755,0.26398939714715597,0.4259054622363019
5.3,E3,"(0.04, 'PNIEC')",6460.9824945486735,0.27058111779354893,0.8248413755328321
5.4,E3,"(0.04, 'PNIEC')",2800.760293901043,0.2635831241987043,0.3290753488310472
5.5,E3,"(0.04, 'PNIEC')",2501.165928870205,0.26357686283307136,0.25771931260898556
6.1,E3,"(0.04, 'PNIEC')",4160.992402505819,0.27085970075437626,0.6172663406773207
6.2,E3,"(0.04, 'PNIEC')",10323.042377470372,0.265050473535076,0.7070576970870118
6.3,E3,"(0.04, 'PNIEC')",2020.548188835458,0.2702098650733114,0.31774621620309135
6.4,E3,"(0.04, 'PNIEC')",3145.338303566152,0.26909475282619305,1.1462603147106967
7.1,E3,"(0.04, 'PNIEC')",7203.296608854607,0.2549668357921018,0.27748744592837193
7.2,E3,"(0.04, 'PNIEC')",844.0840883940507,0.2566691646228161,0.17418161130706783
7.3,E3,"(0.04, 'PNIEC')",5126.9464196322215,0.2549639630622688,0.5499245328362353
7.4,E3,"(0.04, 'PNIEC')",1214.4746704190475,0.256708226791612,0.341720503775759
7.5,E3,"(0.04, 'PNIEC')",639.8351854742752,0.2567473230654917,0.12786474529861616
8.1,E3,"(0.04, 'PNIEC')",6638.634380366425,0.2563421912540585,0.2731948304677541
8.2,E3,"(0.04, 'PNIEC')",1837.230816994332,0.2567473230654918,0.18015599303729476
8.3,E3,"(0.04, 'PNIEC')",3843.0827742587585,0.2567434077419358,0.3796387211556612
8.4,E3,"(0.04, 'PNIEC')",1678.9023461998922,0.25675956679744055,0.17574608460168453
8.5,E3,"(0.04, 'PNIEC')",865.8450347721873,0.25615284033446656,0.2389197115817294
9.1,E3,"(0.04, 'PNIEC')",4708.595085158702,0.2587363778664645,0.30775131275547074
9.2,E3,"(0.04, 'PNIEC')",1374.7398792274835,0.2562968405238959,0.08154338212393876
9.3,E3,"(0.04, 'PNIEC')",1556.431743866954,0.25657435005114454,0.2599685558488315
9.4,E3,"(0.04, 'PNIEC')",1019.1297062805678,0.2561473019927343,0.102281182886448
9.5,E3,"(0.04, 'PNIEC')",4564.625181250565,0.2561524610448203,1.1914970454843554
1.1,E3,"(0.04, 'Borrador PNIEC')",2310.377790732883,0.4305431953617818,0.7448026404683697
1.2,E3,"(0.04, 'Borrador PNIEC')",3542.9139757285843,0.43845560470709266,0.8955798725299758
1.3,E3,"(0.04, 'Borrador PNIEC')",3687.8300382915645,0.43438690382923634,0.5501760462914463
1.4,E3,"(0.04, 'Borrador PNIEC')",2052.832658781307,0.4208036151226552,0.4322663000171209
1.5,E3,"(0.04, 'Borrador PNIEC')",2259.250815665615,0.421862715251391,0.598318542284326
1.6,E3,"(0.04, 'Borrador PNIEC')",10436.147439260141,0.4438033078619428,1.8318672001509815
10.1,E3,"(0.04, 'Borrador PNIEC')",4249.943870240134,0.41053737736657797,0.22130513800458934
10.2,E3,"(0.04, 'Borrador PNIEC')",2544.008460603396,0.4115215536837195,0.2115071882776352
10.3,E3,"(0.04, 'Borrador PNIEC')",8018.745126138355,0.3958565677179548,0.35979472904107124
10.4,E3,"(0.04, 'Borrador PNIEC')",745.3838659000935,0.41685530717566643,0.24519206115134654
10.5,E3,"(0.04, 'Borrador PNIEC')",1731.81545454156,0.41919310862616527,0.22968374728667904
10.6,E3,"(0.04, 'Borrador PNIEC')",17319.459222777077,0.4291115617510298,6.254770394646831
10.7,E3,"(0.04, 'Borrador PNIEC')",4428.199492020654,0.42243295029985867,0.5760634177209125
11.1,E3,"(0.04, 'Borrador PNIEC')",7658.500735114454,0.45421837546518395,0.8065824892168988
11.2,E3,"(0.04, 'Borrador PNIEC')",6119.401727758633,0.42375918151731207,0.31870224091238125
11.3,E3,"(0.04, 'Borrador PNIEC')",3303.5142142485506,0.4237478377631476,0.25760404041239476
11.4,E3,"(0.04, 'Borrador PNIEC')",1478.5265974892277,0.4304434691731843,0.18767791285722615
11.5,E3,"(0.04, 'Borrador PNIEC')",2144.4080457863074,0.4583128007976588,0.3522352243407207
12.1,E3,"(0.04, 'Borrador PNIEC')",3817.7294553875104,0.4302746854154404,0.15548932738921967
12.2,E3,"(0.04, 'Borrador PNIEC')",2920.3617660574328,0.4244265530082628,0.3352114056539753
12.3,E3,"(0.04, 'Borrador PNIEC')",3148.934092546908,0.4229268618925916,0.21519401985559405
12.4,E3,"(0.04, 'Borrador PNIEC')",1282.2828691604116,0.4228124387891885,0.2830021781417814
12.5,E3,"(0.04, 'Borrador PNIEC')",7292.9323220931,0.4230020885478459,0.5557366701282558
13.1,E3,"(0.04, 'Borrador PNIEC')",1341.09869183633,0.4304489394278762,0.15826040734438637
13.2,E3,"(0.04, 'Borrador PNIEC')",2159.7811694595825,0.43014482810659094,0.1848494667459417
13.3,E3,"(0.04, 'Borrador PNIEC')",2405.0707011663003,0.42432002323540174,0.34289573726351585
13.4,E3,"(0.04, 'Borrador PNIEC')",2246.0108702430084,0.4243200232354017,0.4162362620909949
13.5,E3,"(0.04, 'Borrador PNIEC')",12362.487601195358,0.42881651543801036,3.7394094377481424
14.1,E3,"(0.04, 'Borrador PNIEC')",3878.36586408926,0.41566870140001955,0.1702605849286299
14.2,E3,"(0.04, 'Borrador PNIEC')",4130.567028964421,0.4134465824647843,0.781564243891092
15.1,E3,"(0.04, 'Borrador PNIEC')",1359.5534676276602,0.4121498375358723,0.08204909279587569
15.2,E3,"(0.04, 'Borrador PNIEC')",2087.4612902252857,0.41189801154459454,0.08018519917893772
15.3,E3,"(0.04, 'Borrador PNIEC')",5461.876520013335,0.4123545096977117,0.49821002645382967
16.1,E3,"(0.04, 'Borrador PNIEC')",3077.321808775922,0.422117807483671,0.07350056866284327
16.2,E3,"(0.04, 'Borrador PNIEC')",567.7823554121547,0.413230688674149,0.09649598154523364
17.1,E3,"(0.04, 'Borrador PNIEC')",1339.49972500577,0.4081892438494374,1.3489423212545517
17.2,E3,"(0.04, 'Borrador PNIEC')",4632.721017307851,0.4104150788240237,5.10211565782803
17.3,E3,"(0.04, 'Borrador PNIEC')",2589.7433522088563,0.4091300978886202,2.1744276676816594
17.4,E3,"(0.04, 'Borrador PNIEC')",62.04100296073856,0.40878723253003485,0.17091185388633212
17.5,E3,"(0.04, 'Borrador PNIEC')",5.346450276143383,0.3912195121951219,0.09379737326567338
17.6,E3,"(0.04, 'Borrador PNIEC')",1084.7417662031437,0.39664222948482913,0.4342441017626676
17.7,E3,"(0.04, 'Borrador PNIEC')",1326.1303831807948,0.4081892438494374,1.8067171432980855
18.1,E3,"(0.04, 'Borrador PNIEC')",4058.447527995052,0.42589240660661826,0.3034353291958917
18.2,E3,"(0.04, 'Borrador PNIEC')",1660.1743931364224,0.4287902285297708,1.417740728553734
19.1,E3,"(0.04, 'Borrador PNIEC')",3199.5347978516083,0.3912227967160739,2.4976852442245185
19.2,E3,"(0.04, 'Borrador PNIEC')",7894.680410754312,0.4055143965365123,1.1613239792224643
19.3,E3,"(0.04, 'Borrador PNIEC')",584.6101736284774,0.4174447765327173,0.22510980886733822
19.4,E3,"(0.04, 'Borrador PNIEC')",645.547085434366,0.40977659553723456,0.34065809257750185
19.5,E3,"(0.04, 'Borrador PNIEC')",2885.009130808856,0.4097765955372345,3.7811390967350667
19.6,E3,"(0.04, 'Borrador PNIEC')",381.2559799503649,0.40977659553723456,0.25622041663330974
19.7,E3,"(0.04, 'Borrador PNIEC')",1003.442787763362,0.41535308460238207,0.20570782856977493
19.8,E3,"(0.04, 'Borrador PNIEC')",13211.575287263377,0.41740806381851,8.314396027226795
2.1,E3,"(0.04, 'Borrador PNIEC')",9172.960682037197,0.4149588673380193,0.386474012304074
2.2,E3,"(0.04, 'Borrador PNIEC')",5356.172617664061,0.427032310323893,0.7628788801686457
2.3,E3,"(0.04, 'Borrador PNIEC')",5937.203211263272,0.41898389212591075,0.4982547172929903
3.1,E3,"(0.04, 'Borrador PNIEC')",3084.627643020411,0.4168260593548463,0.46729702212095303
3.2,E3,"(0.04, 'Borrador PNIEC')",2328.721392533507,0.42087245879937685,0.5123699433517067
3.3,E3,"(0.04, 'Borrador PNIEC')",4137.97811365646,0.4167600023107173,0.2777352918757272
3.4,E3,"(0.04, 'Borrador PNIEC')",8222.012582890444,0.41892941934009237,0.36556900906542367
4.1,E3,"(0.04, 'Borrador PNIEC')",4914.559580336667,0.42786963076820234,0.4271672820805447
4.2,E3,"(0.04, 'Borrador PNIEC')",2013.6702684445274,0.42783949196701454,0.38000948640206217
4.3,E3,"(0.04, 'Borrador PNIEC')",507.1431517927896,0.4281294728782537,0.10090392992295853
4.4,E3,"(0.04, 'Borrador PNIEC')",12278.516101053754,0.42867095069989486,0.7083486847267656
5.1,E3,"(0.04, 'Borrador PNIEC')",3048.1286052511286,0.4279028526515192,0.28179057088389836
5.2,E3,"(0.04, 'Borrador PNIEC')",3355.449534202673,0.4285425329361746,0.3306839000889596
5.3,E3,"(0.04, 'Borrador PNIEC')",4959.992014065823,0.44003689319614187,0.6332174153026712
5.4,E3,"(0.04, 'Borrador PNIEC')",2176.0856964410114,0.427831709290293,0.2556792029656928
5.5,E3,"(0.04, 'Borrador PNIEC')",1943.3294041849572,0.42782175310333426,0.20024002103915067
6.1,E3,"(0.04, 'Borrador PNIEC')",3192.874244860995,0.44050527923348326,0.4736499398992724
6.2,E3,"(0.04, 'Borrador PNIEC')",7993.820067786535,0.43087957419533685,0.5475219224511325
6.3,E3,"(0.04, 'Borrador PNIEC')",1552.1511728095563,0.4393874790562848,0.24408730504946632
6.4,E3,"(0.04, 'Borrador PNIEC')",2420.3997720794646,0.43755401710989267,0.8820698877840615
7.1,E3,"(0.04, 'Borrador PNIEC')",5674.695269175202,0.4130692651039594,0.21860222925286807
7.2,E3,"(0.04, 'Borrador PNIEC')",660.7748932223933,0.418097841045936,0.13635470351266887
7.3,E3,"(0.04, 'Borrador PNIEC')",4038.9814838898346,0.4130645199451838,0.4332276610414925
7.4,E3,"(0.04, 'Borrador PNIEC')",950.589562979533,0.41821314262845233,0.26747033285861926
7.5,E3,"(0.04, 'Borrador PNIEC')",500.7366605209974,0.4183285448804991,0.10006727828157422
8.1,E3,"(0.04, 'Borrador PNIEC')",5218.190924479768,0.4154598361384088,0.2147403672625419
8.2,E3,"(0.04, 'Borrador PNIEC')",1437.8215590411496,0.41832854488049914,0.1409905431497499
8.3,E3,"(0.04, 'Borrador PNIEC')",3007.65036918571,0.41831698784165605,0.2971105768236402
8.4,E3,"(0.04, 'Borrador PNIEC')",1314.822180819911,0.4179357665031374,0.13763447930701464
8.5,E3,"(0.04, 'Borrador PNIEC')",680.5141009474125,0.4153705792916363,0.18777982917974959
9.1,E3,"(0.04, 'Borrador PNIEC')",3686.481327767524,0.4196454669542908,0.24094649201094928
9.2,E3,"(0.04, 'Borrador PNIEC')",1080.2651540567938,0.41560100184521037,0.06407646681634699
9.3,E3,"(0.04, 'Borrador PNIEC')",1222.4910373962725,0.41608027617389526,0.20419091989247912
9.4,E3,"(0.04, 'Borrador PNIEC')",801.0067594877428,0.41535308460238196,0.08039008023762975
9.5,E3,"(0.04, 'Borrador PNIEC')",3587.51498084148,0.41538153002681594,0.9364434823392013
1.1,E3,"(0.08, 'Actual')",3751.360218651527,0.07537303564427772,1.2093359828019106
1.2,E3,"(0.08, 'Actual')",5830.644314211845,0.0758551694953865,1.473873689133429
1.3,E3,"(0.08, 'Actual')",6023.394686218942,0.07617463859339961,0.8986117687929199
1.4,E3,"(0.08, 'Actual')",3283.2719844433836,0.07364136291186037,0.6913607042416053
1.5,E3,"(0.08, 'Actual')",3620.086258126223,0.07362793660772025,0.9587092844613938
1.6,E3,"(0.08, 'Actual')",17365.84086448957,0.07448382640809534,3.048243086622709
10.1,E3,"(0.08, 'Actual')",6659.673076646397,0.07631054020970711,0.34678572571580907
10.2,E3,"(0.08, 'Actual')",3999.0733687429056,0.07493684899756212,0.33248032663309823
10.3,E3,"(0.08, 'Actual')",12304.809619810085,0.07293849594279665,0.5521070408673255
10.4,E3,"(0.08, 'Actual')",1191.837787762082,0.06757589956460404,0.3920519038691059
10.5,E3,"(0.08, 'Actual')",2781.005382624313,0.06732147069128323,0.3688336051225879
10.6,E3,"(0.08, 'Actual')",28212.17842551045,0.07006296941652172,10.188580146446533
10.7,E3,"(0.08, 'Actual')",7121.380686449271,0.07116315778555535,0.9264187181539314
11.1,E3,"(0.08, 'Actual')",12928.747677258656,0.07863521144004891,1.3616374594269254
11.2,E3,"(0.08, 'Actual')",9800.418410589182,0.07713182143719134,0.5104118749330337
11.3,E3,"(0.08, 'Actual')",5290.5871302716405,0.0771305719915038,0.4125535815869963
11.4,E3,"(0.08, 'Actual')",2393.7862758899814,0.07786805516248142,0.3038571053427242
11.5,E3,"(0.08, 'Actual')",3646.58868028465,0.07885515877084363,0.5989797438049688
12.1,E3,"(0.08, 'Actual')",6179.572438905016,0.0778134247347086,0.2516829894067941
12.2,E3,"(0.08, 'Actual')",4689.1987043206445,0.07580687665325975,0.5382459486134807
12.3,E3,"(0.08, 'Actual')",5050.842957279133,0.07438335964430681,0.3451679735720039
12.4,E3,"(0.08, 'Actual')",2056.3257016270873,0.0743964180427869,0.4538348491783463
12.5,E3,"(0.08, 'Actual')",11699.32600749597,0.07437963584644534,0.8915130692292899
13.1,E3,"(0.08, 'Actual')",2171.3051252108444,0.07786865767784253,0.25623142851201847
13.2,E3,"(0.08, 'Actual')",3495.3210381437407,0.07776454430684637,0.29915448803010447
13.3,E3,"(0.08, 'Actual')",3861.238201216177,0.07577040588421009,0.5505044484197572
13.4,E3,"(0.08, 'Actual')",3605.874441996055,0.07577040588421007,0.6682495259444134
13.5,E3,"(0.08, 'Actual')",19966.88898848799,0.07747068420078836,6.039591345580154
14.1,E3,"(0.08, 'Actual')",6126.233229814314,0.07699532634362026,0.26894214977893294
14.2,E3,"(0.08, 'Actual')",6500.079845284625,0.07696836275300803,1.2299110397889546
15.1,E3,"(0.08, 'Actual')",2139.092636933191,0.07508900231691601,0.12909430518607068
15.2,E3,"(0.08, 'Actual')",3282.645071250782,0.07517801511539794,0.1260955353301879
15.3,E3,"(0.08, 'Actual')",8593.32922967981,0.07544025391261526,0.783848328895358
16.1,E3,"(0.08, 'Actual')",4915.773164810227,0.07687984847985764,0.11741122491664821
16.2,E3,"(0.08, 'Actual')",893.3108732060234,0.07681631724800891,0.15182033875017392
17.1,E3,"(0.08, 'Actual')",2089.600886120903,0.07678347566456549,2.1043312045527722
17.2,E3,"(0.08, 'Actual')",7261.8514342521685,0.07581784237392927,7.997633738163181
17.3,E3,"(0.08, 'Actual')",4048.1869076635885,0.07637496209051034,3.398981450599151
17.4,E3,"(0.08, 'Actual')",97.18157477404492,0.07391910144309372,0.26771783684309897
17.5,E3,"(0.08, 'Actual')",8.079651619235914,0.07999999999999988,0.14174827402168272
17.6,E3,"(0.08, 'Actual')",1664.308272675313,0.07427430183113597,0.6662563141214224
17.7,E3,"(0.08, 'Actual')",2068.744899364951,0.07678347566456559,2.818453541369143
18.1,E3,"(0.08, 'Actual')",6515.408788181333,0.07833090521567658,0.48713336734066043
18.2,E3,"(0.08, 'Actual')",2682.863129859609,0.07691767706533821,2.2910872159347644
19.1,E3,"(0.08, 'Actual')",4878.058909618667,0.07184911305045923,3.808008516486079
19.2,E3,"(0.08, 'Actual')",12357.952094157587,0.06942089786682097,1.8178805669546316
19.3,E3,"(0.08, 'Actual')",929.0263221383818,0.07423927753222119,0.35773058226352783
19.4,E3,"(0.08, 'Actual')",1013.4660946222839,0.07338841399452832,0.5348106040223134
19.5,E3,"(0.08, 'Actual')",4529.272926363101,0.07338841399452804,5.936137518169201
19.6,E3,"(0.08, 'Actual')",598.546593687585,0.07338841399452821,0.4022490548975705
19.7,E3,"(0.08, 'Actual')",1584.8978627307542,0.07657351473801163,0.324907310932914
19.8,E3,"(0.08, 'Actual')",21023.787100345944,0.07291230861274017,13.230828886309594
2.1,E3,"(0.08, 'Actual')",14495.085721877978,0.07551970811711277,0.6107051073047389
2.2,E3,"(0.08, 'Actual')",8663.582378391888,0.07322763211639811,1.2339527671830064
2.3,E3,"(0.08, 'Actual')",9452.74117232856,0.0749525173286247,0.7932814008332125
3.1,E3,"(0.08, 'Actual')",4884.165243904383,0.07660884175284238,0.7399129289356738
3.2,E3,"(0.08, 'Actual')",3711.5462309479217,0.07697904537956328,0.816621832991842
3.3,E3,"(0.08, 'Actual')",6551.318807150346,0.07660430746750299,0.439715337079693
3.4,E3,"(0.08, 'Actual')",13060.671203442824,0.07696908470010061,0.5807065583319027
